Sno,Candidate_Ref,DOJ_Extended,Duration_to_accept_offer,Notice_Period,Offered_Band,Percent_hike_expected_in_CTC,Percent_hike_offered_in_CTC,Percent_difference_CTC,Joining_Bonus,Candidate_relocate_actual,Gender,Candidate_Source,Rex_in_Yrs,Location_ID,Postal_Code,Age,LOB_Id,Domicile_Id
2883,2352049,No,6,30,E1,42.51,42.51,0,No,No,Male,Direct,4,L009,400001,27,2,D11
2884,2352074,No,3,30,E1,21.01,21.01,0,No,No,Male,Direct,2,L002,600020,25,2,D24
2885,2352077,No,1,90,E1,48.94,38.3,-7.14,No,No,Male,Agency,5,L002,600020,30,5,D6
2887,2352094,Yes,103,90,E1,33.06,20.97,-9.09,No,No,Female,Agency,4,L002,600020,27,1,D21
2888,2352101,Yes,64,45,E2,40.06,-1.7,-29.82,No,No,Female,Direct,6,L004,560034,31,1,D2
2889,2352117,Yes,3,30,E1,44.23,20.19,-16.67,No,No,Male,Direct,3,L009,400001,30,2,D4
2890,2352137,No,0,30,E2,37.04,30,-5.14,No,No,Male,Direct,4,L009,400001,35,2,D3
2891,2352147,No,1,45,E1,58.76,58.76,0,No,No,Male,Direct,1,L009,400001,26,2,D19
2893,2352159,No,1,30,E1,40,40,0,No,No,Male,Direct,3,L001,201301,30,2,D5
2894,2352168,Yes,16,30,E1,37.5,37.5,0,No,No,Female,Direct,3,L004,560034,25,7,D5
2895,2352172,No,7,30,E1,-2.7,17.12,20.37,No,No,Male,Direct,1,L001,201301,25,2,D23
2896,2352175,No,3,30,E2,39.71,39.71,0,No,No,Male,Agency,4,L001,201301,30,2,D6
2897,2352203,Yes,7,30,E1,13.42,36.53,20.37,No,No,Female,Direct,1,L001,201301,24,2,D6
2899,2352238,Yes,0,0,E1,11.11,-16.67,-25,No,No,Male,Direct,1,L001,201301,22,2,D15
2900,2352240,No,0,0,E1,11.11,-16.67,-25,No,No,Male,Direct,1,L001,201301,24,2,D3
2901,2352241,No,0,0,E1,11.11,-16.67,-25,No,No,Female,Direct,1,L001,201301,23,2,D2
2902,2352243,Yes,1,0,E1,20,-10,-25,No,No,Female,Direct,1,L001,201301,22,2,D10
2903,2352305,No,7,60,E2,4.9,4.9,0,No,No,Male,Direct,7,L004,560034,34,6,D22
2904,2352320,Yes,16,90,E2,17.12,-0.9,-15.38,No,No,Male,Employee Referral,8,L002,600020,35,1,D16
2905,2353365,No,31,30,E1,38.89,16.67,-16,No,No,Male,Direct,3,L004,560034,28,7,D11
2906,2353371,Yes,7,30,E1,15.74,0,-13.6,No,No,Male,Employee Referral,1,L001,201301,34,2,D9
2908,2354228,No,43,60,E1,150,150,0,No,No,Male,Direct,2,L004,560034,26,1,D4
2910,2354269,Yes,124,60,E2,57.89,28.95,-18.33,No,No,Male,Direct,7,L004,560034,38,1,D2
2911,2354306,Yes,0,30,E1,50,50,0,No,No,Male,Agency,2,L001,201301,26,2,D2
2912,2354325,Yes,2,30,E2,40.63,59.38,13.33,No,No,Male,Agency,6,L001,201301,26,2,D7
2913,2354384,Yes,12,60,E2,-6.06,-6.06,0,No,No,Male,Direct,6,L004,560034,31,1,D16
2914,2354400,No,3,60,E1,86.92,63.55,-12.5,No,No,Male,Direct,3,L002,600020,28,1,D15
2915,2354413,No,1,30,E1,60,45,-9.38,No,No,Male,Direct,8,L002,600020,35,1,D14
2916,2354515,No,0,30,E2,34.62,53.85,14.29,No,No,Male,Direct,4,L001,201301,28,2,D7
2917,2354793,Yes,5,30,E1,94.44,94.44,0,No,No,Male,Agency,1,L002,600020,25,1,D16
2918,2355364,No,40,45,E1,42.86,16.19,-18.67,No,No,Male,Agency,6,L002,600020,25,1,D18
2919,2355391,Yes,33,30,E1,42.86,39.29,-2.5,No,No,Male,Agency,14,L004,560034,43,1,D8
2920,2355420,No,64,60,E1,85.19,66.67,-10,No,No,Male,Direct,4,L004,560034,30,1,D15
2923,2355458,No,5,30,E1,95.65,63.04,-16.67,No,No,Male,Direct,3,L004,560034,25,1,D23
2924,2355463,Yes,4,30,E1,57.89,44.74,-8.33,No,No,Male,Direct,2,L004,560034,25,1,D4
2925,2355503,No,30,60,E2,31.58,31.58,0,No,No,Male,Direct,6,L002,600020,34,6,D20
2926,2355514,Yes,45,30,E1,50,50,0,No,No,Male,Direct,4,L005,500004,30,6,D4
2927,2355527,Yes,1,30,E2,77.78,88.89,6.25,No,No,Male,Direct,5,L002,600020,27,6,D15
2928,2355539,Yes,5,30,E2,8.33,0,-7.69,No,No,Male,Direct,6,L002,600020,29,6,D23
2929,2355568,No,0,45,E1,55.95,46.2,-6.25,No,No,Male,Direct,4,L003,122107,27,6,D23
2930,2355854,Yes,33,45,E1,150,162.5,5,No,No,Male,Direct,3,L002,600020,26,1,D11
2931,2356640,Yes,29,30,E1,21.74,15.02,-5.52,No,No,Female,Employee Referral,1,L001,201301,25,2,D21
2933,2356683,Yes,2,60,E2,37.5,62.5,18.18,No,No,Male,Agency,4,L004,560034,26,2,D5
2934,2356687,No,0,30,E1,25,9.38,-12.5,No,No,Male,Direct,1,L004,560034,27,1,D15
2935,2356692,No,13,60,E1,95.65,84.78,-5.56,No,No,Female,Agency,4,L004,560034,33,4,D8
2936,2356703,Yes,16,30,E1,22.45,42.86,16.67,No,No,Male,Direct,1,L004,560034,25,1,D5
2937,2356746,Yes,24,30,E2,29.41,17.65,-9.09,No,No,Male,Agency,6,L002,600020,33,8,D23
2938,2356796,Yes,72,30,E2,28.42,15.15,-10.33,No,No,Male,Agency,8,L004,560034,36,4,D15
2939,2356805,Yes,8,30,E1,42.86,33.93,-6.25,No,No,Male,Direct,9,L004,560034,29,1,D5
2940,2356813,Yes,36,60,E3,13.68,15.5,1.6,No,No,Male,Agency,12,L004,560034,36,6,D10
2941,2356815,No,20,30,E1,125.73,95.64,-13.33,No,No,Male,Direct,3,L002,600020,25,1,D8
2943,2356822,Yes,75,60,E1,71.7,70.33,-0.8,No,No,Male,Direct,4,L002,600020,28,1,D11
2944,2356842,No,1,30,E2,29.41,29.41,0,No,No,Male,Agency,7,L001,201301,31,2,D18
2945,2356853,No,2,30,E2,44.44,44.44,0,No,No,Female,Direct,3,L004,560034,26,2,D13
2946,2356867,Yes,28,60,E1,0,0,0,No,No,Male,Agency,3,L002,600020,32,1,D4
2947,2356872,Yes,6,30,E2,6.67,5.33,-1.25,No,No,Female,Direct,6,L002,600020,29,1,D20
2948,2356881,Yes,61,60,E2,70.21,70.21,0,No,No,Male,Direct,6,L002,600020,28,1,D15
2949,2356894,Yes,0,30,E2,46.55,46.55,0,No,No,Male,Agency,5,L002,600020,28,1,D4
2950,2356898,No,61,60,E2,13.48,13.48,0,No,No,Male,Agency,9,L002,600020,28,1,D13
2951,2356902,Yes,35,60,E2,50,40,-6.67,No,No,Female,Direct,6,L004,560034,27,1,D10
2952,2356911,Yes,25,30,E2,25,17.71,-5.83,No,No,Female,Direct,8,L002,600020,31,1,D19
2953,2356913,No,5,30,E1,60.71,60.71,0,No,No,Male,Direct,3,L004,560034,27,1,D19
2955,2356922,No,23,60,E1,25,2.27,-18.18,Yes,No,Male,Agency,3,L002,600020,27,1,D8
2956,2356923,No,23,60,E1,0,0.83,0.83,No,No,Male,Agency,4,L002,600020,27,1,D24
2957,2356927,No,19,60,E1,56.25,31.25,-16,No,No,Female,Agency,3,L002,600020,26,1,D12
2958,2356936,Yes,84,45,E1,81.82,36.36,-25,No,No,Male,Agency,3,L005,500004,29,1,D15
2959,2356944,No,4,60,E1,55.56,105.56,32.14,No,No,Female,Agency,3,L005,500004,28,1,D2
2960,2356974,No,3,30,E1,74.22,42.86,-18,No,No,Male,Direct,0,L002,600020,29,1,D19
2961,2356982,Yes,1,90,E2,50,50,0,No,No,Male,Direct,3,Null,500004,31,2,D24
2962,2356985,No,0,30,E2,25,7.14,-14.29,No,No,Male,Direct,6,L001,201301,31,2,D14
2963,2356992,No,6,30,E2,39.71,47.06,5.26,No,No,Male,Employee Referral,14,L002,600020,33,1,D5
2964,2357003,No,10,30,E2,26.83,26.83,0,No,No,Male,Agency,9,L002,600020,33,1,D24
2965,2357013,No,0,30,E1,160.42,134.38,-10,No,No,Male,Direct,1,L004,560034,23,1,D17
2967,2357038,No,0,60,E2,33.33,31.67,-1.25,No,No,Male,Agency,6,L001,201301,35,2,D22
2968,2357044,Yes,25,30,E1,31.52,31.52,0,No,No,Female,Employee Referral,3,L004,560034,26,4,D12
2969,2357062,No,2,90,E2,43.75,31.25,-8.7,No,No,Male,Direct,8,L002,600020,30,4,D24
2971,2357068,Yes,23,90,E2,35.29,35.29,0,No,No,Male,Agency,8,L002,600020,32,1,D12
2972,2357079,Yes,22,30,E1,150,137.5,-5,No,No,Male,Agency,3,L002,600020,28,1,D14
2973,2357087,Yes,36,30,E1,-9.48,-9.48,0,No,No,Male,Agency,3,L002,600020,29,1,D11
2974,2357091,No,0,30,E2,18.05,24.61,5.56,No,No,Male,Agency,6,L002,600020,32,2,D3
2976,2357093,No,23,90,E2,30,5,-19.23,No,No,Male,Agency,8,L004,560034,32,1,D16
2977,2357094,Yes,20,30,E1,50,95,30,No,No,Female,Direct,2,L004,560034,30,1,D8
2978,2357103,No,1,30,E2,30,8,-16.92,No,No,Male,Direct,4,L001,201301,28,2,D9
2979,2357113,No,104,90,E1,85.95,85.95,0,No,No,Female,Agency,4,L004,560034,26,3,D6
2980,2357114,No,7,90,E1,62.5,50,-7.69,No,No,Male,Agency,3,L004,560034,27,4,D4
2981,2357125,No,0,60,E2,37.5,55,12.73,No,No,Male,Direct,3,L001,201301,30,2,D4
2982,2357140,No,0,30,E2,57.14,42.86,-9.09,No,No,Male,Direct,3,L001,201301,31,2,D18
2983,2357147,No,0,30,E2,60,160,62.5,No,No,Male,Agency,4,L004,560034,27,2,D20
2984,2357166,Yes,69,60,E2,32.67,32.67,0,No,No,Male,Agency,6,L002,600020,32,2,D15
2985,2357172,Yes,0,30,E1,129.17,87.5,-18.18,No,No,Male,Agency,3,L002,600020,27,1,D13
2986,2357175,Yes,28,30,E1,33.33,22.22,-8.33,No,No,Male,Agency,4,L004,560034,28,4,D17
2987,2357182,Yes,1,60,E2,40,30,-7.14,No,No,Male,Agency,5,L001,201301,26,2,D9
2988,2357194,No,2,30,E2,23.53,23.53,0,No,No,Male,Agency,8,L004,560034,40,4,D16
2990,2357218,No,35,90,E1,30.43,30.43,0,No,No,Male,Agency,3,L004,560034,27,4,D14
2992,2357258,Yes,4,30,E1,33.33,33.33,0,No,No,Female,Agency,5,L004,560034,30,4,D4
2993,2357261,Yes,59,90,E3,35,50.68,11.62,No,No,Male,Direct,6,L009,400001,30,2,D23
2994,2357271,Yes,0,30,E1,14.75,14.75,0,No,No,Male,Agency,4,L004,560034,30,4,D6
2995,2357274,Yes,77,45,E2,51.35,40.54,-7.14,No,No,Male,Agency,9,L002,600020,31,1,D1
2997,2357288,No,3,75,E2,35.14,28.92,-4.6,No,No,Male,Agency,6,L004,560034,30,4,D7
2998,2357292,Yes,11,30,E1,30.95,30.95,0,No,No,Male,Agency,4,L004,560034,27,4,D12
3000,2357311,No,4,30,E1,66.67,33.61,-19.83,No,No,Female,Direct,3,L004,560034,26,1,D20
3001,2357342,No,41,60,E1,66.67,41.03,-15.38,No,No,Male,Agency,3,L004,560034,28,4,D23
3002,2357371,No,7,30,E1,55.26,55.26,0,No,No,Female,Direct,2,L005,500004,25,5,D15
3003,2357383,No,7,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,22,2,D8
3004,2357384,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,22,2,D4
3005,2357385,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,24,2,D22
3006,2357386,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D3
3007,2357387,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D21
3008,2357421,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D10
3009,2357422,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D13
3010,2357423,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,22,2,D8
3011,2357424,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D10
3012,2357425,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,24,2,D16
3013,2357426,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D15
3014,2357428,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D14
3015,2357429,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,24,2,D10
3016,2357430,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D6
3017,2357431,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,22,2,D13
3018,2357432,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D7
3019,2357433,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,24,2,D17
3020,2357434,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D22
3021,2357435,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,22,2,D24
3022,2357436,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D12
3023,2357437,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D20
3024,2357438,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D1
3025,2357439,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,22,2,D14
3026,2357440,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,24,2,D22
3027,2357441,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D23
3028,2357442,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,22,2,D8
3029,2357443,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,24,2,D12
3030,2357444,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D5
3031,2357445,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,24,2,D21
3032,2357496,Yes,40,90,E1,42.86,42.86,0,No,No,Male,Direct,3,L002,600020,26,1,D20
3033,2357644,No,1,30,E2,42.86,42.86,0,No,No,Male,Direct,4,L001,201301,29,2,D14
3034,2357877,Yes,1,60,E1,48.81,33.93,-10,No,No,Male,Employee Referral,3,L004,560034,25,4,D2
3035,2357979,Yes,58,60,E1,34.78,34.78,0,No,No,Male,Agency,6,L004,560034,33,4,D15
3036,2358051,Yes,92,60,E1,57.38,45.28,-7.69,No,No,Male,Employee Referral,3,L004,560034,28,4,D15
3037,2358831,No,72,90,E2,125,125,0,No,No,Female,Agency,6,L004,560034,29,3,D21
3038,2359946,Yes,74,90,E2,42.86,42.86,0,No,No,Male,Employee Referral,13,L004,560034,37,4,D1
3039,2360011,Yes,97,90,E2,31.65,16.46,-11.54,No,No,Male,Direct,9,L002,600020,33,4,D16
3040,2360395,No,1,30,E1,34.48,34.48,0,No,No,Female,Employee Referral,3,L002,600020,26,4,D14
3041,2360508,No,44,45,E3,30.42,34.26,2.95,No,No,Male,Agency,8,L001,201301,33,2,D18
3042,2360542,Yes,6,90,E2,25,25,0,No,No,Male,Direct,6,L004,560034,28,8,D11
3043,2360606,No,22,60,E2,28.3,37.46,7.14,No,No,Male,Agency,7,L002,600020,31,2,D10
3044,2360630,No,1,30,E2,37.5,50,9.09,No,No,Male,Agency,3,L004,560034,25,2,D21
3045,2360664,No,0,30,E2,34.78,32.61,-1.61,No,No,Male,Agency,6,L001,201301,32,2,D22
3048,2360696,Yes,13,30,E1,1.21,1.21,0,No,No,Male,Direct,2,L001,201301,23,1,D10
3050,2360750,No,1,30,E1,-7.83,-7.83,0,No,No,Male,Direct,3,L001,201301,27,2,D2
3051,2360804,Yes,5,45,E2,37.5,45,5.45,No,No,Male,Agency,5,L002,600020,30,2,D2
3052,2360808,No,181,30,E1,3.97,-4.03,-7.69,No,No,Male,Direct,2,L002,600020,24,2,D12
3053,2360834,Yes,0,30,E2,57.14,37.14,-12.73,No,No,Male,Direct,3,L004,560034,30,2,D10
3054,2360841,Yes,41,30,E1,156.04,156.04,0,No,No,Female,Direct,2,L005,500004,25,5,D1
3055,2360844,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D6
3056,2360861,Yes,34,30,E2,31.43,31.43,0,No,No,Male,Employee Referral,2,L001,201301,30,2,D24
3057,2360872,No,1,30,E2,50,65,10,No,No,Male,Direct,4,L006,700027,29,2,D13
3058,2360878,No,6,30,E2,30.21,36.72,5,No,No,Male,Direct,5,L001,201301,34,2,D24
3059,2360908,No,1,30,E1,30,30,0,No,No,Female,Direct,5,L004,560034,38,4,D19
3060,2360949,Yes,2,30,E1,25,25,0,No,No,Male,Agency,4,L004,560034,39,4,D5
3061,2360954,No,90,60,E1,36.84,27.37,-6.92,No,No,Male,Direct,3,L004,560034,28,4,D1
3063,2360999,Yes,17,30,E2,44.44,84.44,27.69,No,No,Male,Agency,6,L002,600020,28,2,D15
3064,2361062,Yes,53,60,E2,71.43,82.14,6.25,No,No,Female,Agency,3,L001,201301,24,2,D13
3065,2361082,Yes,5,30,E2,49.07,42.86,-4.17,No,No,Female,Direct,8,L002,600020,37,8,D20
3066,2361089,No,3,30,E1,20,-48,-56.67,No,No,Male,Direct,2,L002,600020,27,2,D21
3068,2361131,Yes,4,60,E2,31.82,31.82,0,No,No,Male,Agency,6,L003,122107,29,2,D21
3069,2361142,Yes,5,30,E2,35.8,29.63,-4.55,No,No,Male,Employee Referral,6,L002,600020,29,8,D14
3071,2361205,No,2,30,E1,20.97,10.16,-8.93,No,No,Male,Agency,8,L004,560034,32,1,D23
3072,2361214,Yes,36,30,E2,42.86,23.81,-13.33,No,No,Male,Agency,7,L004,560034,31,6,D18
3073,2361217,No,46,60,E2,38.89,38.89,0,No,No,Male,Direct,9,L004,560034,37,4,D8
3074,2361236,No,0,30,E2,33.33,27.78,-4.17,No,No,Male,Employee Referral,9,L001,201301,39,1,D24
3075,2361275,No,1,30,E1,31.58,31.58,0,No,No,Male,Direct,3,L004,560034,27,6,D16
3076,2361297,Yes,1,0,E1,85.19,108.33,12.5,No,No,Male,Direct,1,L004,560034,23,1,D17
3079,2361522,No,33,30,E1,33.33,33.33,0,No,No,Male,Agency,3,L004,560034,30,4,D10
3080,2361541,No,3,30,E1,25.58,33.72,6.48,No,No,Male,Agency,3,L002,600020,28,1,D5
3081,2361673,No,2,30,E2,15.18,25.65,9.09,No,No,Male,Direct,10,L002,600020,35,1,D8
3083,2361888,Yes,63,60,E2,17.65,17.65,0,No,No,Male,Employee Referral,6,L001,201301,27,6,D4
3085,2364035,Yes,5,30,E3,17.24,17.24,0,No,No,Male,Direct,10,L002,600020,35,8,D8
3086,2364095,Yes,0,30,E2,5.71,5.71,0,No,No,Female,Employee Referral,8,L002,600020,35,4,D2
3088,2364139,No,0,30,E1,70,125,32.35,No,No,Male,Employee Referral,3,L001,201301,28,2,D20
3089,2364171,No,4,30,E1,59.57,59.57,0,No,No,Female,Direct,3,L002,600020,27,6,D20
3090,2364187,No,3,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D11
3091,2364188,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D15
3092,2364189,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,24,2,D8
3093,2364190,No,3,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D14
3094,2364191,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,22,2,D14
3095,2364192,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,25,2,D4
3096,2364193,No,3,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,24,2,D13
3097,2364194,No,123,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,24,2,D18
3098,2364195,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D4
3099,2364196,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,22,2,D19
3100,2364197,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D10
3101,2364198,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D11
3102,2364199,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D5
3103,2364200,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,24,2,D23
3104,2364201,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D9
3105,2364202,No,3,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D23
3106,2364203,No,3,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D1
3107,2364204,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D11
3108,2364205,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,22,2,D19
3109,2364206,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,24,2,D3
3110,2364207,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,24,2,D12
3111,2364208,No,4,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,24,2,D15
3112,2364209,No,4,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D14
3113,2364210,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D24
3114,2364211,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D18
3115,2364212,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,24,2,D19
3116,2364213,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D1
3117,2364214,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,24,2,D7
3118,2364215,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,22,2,D18
3119,2364216,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,24,2,D14
3120,2364223,No,0,60,E3,57.73,57.73,0,No,No,Male,Agency,5,L001,201301,29,2,D22
3121,2364265,No,0,30,E2,40.74,40.74,0,No,No,Male,Agency,7,L001,201301,30,2,D5
3122,2364292,Yes,69,60,E2,18.18,0,-15.38,No,No,Male,Direct,6,L001,201301,29,2,D4
3123,2364300,No,0,30,E3,22.67,15,-6.25,No,No,Male,Direct,10,L002,600020,37,1,D5
3124,2364313,No,3,30,E1,35.39,35.39,0,No,No,Female,Direct,1,L002,600020,24,2,D17
3125,2364317,Yes,4,60,E3,30.72,24.18,-5,No,No,Male,Direct,10,L005,500004,33,8,D13
3126,2364320,No,60,60,E2,30,15,-11.54,No,No,Male,Agency,6,L006,700027,32,5,D3
3128,2364366,Yes,16,30,E1,26.77,26.77,0,No,No,Male,Direct,1,L002,600020,25,2,D19
3129,2364380,No,0,30,E1,28.57,20,-6.67,No,No,Male,Direct,3,L002,600020,29,4,D8
3131,2364403,No,2,30,E1,44.44,44.44,0,No,No,Female,Employee Referral,4,L004,560034,30,4,D12
3133,2364416,No,17,30,E1,87.5,62.5,-13.33,No,No,Male,Direct,2,L004,560034,34,1,D6
3134,2364426,Yes,29,30,E1,25,25,0,No,No,Male,Direct,3,L002,600020,25,8,D12
3135,2364428,Yes,39,30,E1,92.31,115.38,12,No,No,Male,Direct,2,L002,600020,24,1,D10
3136,2364432,Yes,61,60,E2,56.25,56.25,0,No,No,Male,Employee Referral,7,L004,560034,31,6,D22
3137,2364435,Yes,30,30,E1,91.67,91.67,0,No,No,Male,Direct,4,L002,600020,27,1,D9
3138,2364437,No,0,30,E1,40,-13.6,-38.29,No,No,Male,Direct,1,L001,201301,28,2,D19
3139,2364450,No,2,30,E1,25,-10,-28,No,No,Male,Agency,1,L003,122107,27,2,D12
3140,2364456,No,0,90,E3,50,37.5,-8.33,No,No,Male,Direct,7,L002,600020,37,2,D14
3142,2364501,No,1,45,E2,61.62,41.41,-12.5,No,No,Male,Direct,6,L001,201301,34,2,D5
3143,2364502,No,0,30,E1,42.86,42.86,0,No,No,Female,Agency,2,L001,201301,28,2,D7
3144,2364511,Yes,104,30,E2,41.09,32.28,-6.25,No,No,Male,Direct,5,L005,500004,30,8,D5
3145,2364517,Yes,18,30,E1,34.62,15.38,-14.29,No,No,Female,Direct,3,L001,201301,29,2,D24
3146,2364521,No,58,60,E2,58.8,30.78,-17.65,No,No,Male,Agency,4,L001,201301,24,2,D5
3147,2364535,No,21,30,E1,20,8.57,-9.52,No,No,Male,Direct,3,L002,600020,34,4,D16
3149,2364552,No,34,30,E1,18.95,15.79,-2.65,No,No,Male,Direct,4,L002,600020,30,4,D8
3150,2364562,Yes,4,30,E1,95.65,45.65,-25.56,No,No,Male,Direct,2,L002,600020,34,1,D24
3151,2364570,No,3,30,E2,43.23,43.23,0,No,No,Male,Direct,2,L001,201301,27,2,D1
3152,2364588,Yes,2,30,E1,71.88,71.88,0,No,No,Male,Direct,3,L002,600020,28,6,D16
3153,2364589,Yes,129,90,E1,59.09,59.09,0,No,No,Male,Direct,4,L005,500004,28,5,D10
3154,2364602,Yes,10,60,E3,5.71,-48.57,-51.35,No,No,Female,Direct,13,L004,560034,43,1,D7
3156,2364611,No,6,30,E2,33.33,122.23,66.67,No,No,Male,Employee Referral,3,L001,201301,25,2,D6
3157,2364614,No,2,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D22
3158,2364619,No,3,30,E1,32.35,13.24,-14.44,No,No,Male,Direct,6,L004,560034,28,1,D21
3159,2364622,Yes,6,90,E1,54.64,54.64,0,No,Yes,Male,Direct,2,L001,201301,26,5,D14
3161,2364638,No,6,30,E3,15.77,15.77,0,No,No,Male,Direct,8,L001,201301,38,2,D15
3162,2364639,Yes,5,60,E2,27.5,12.5,-11.76,No,No,Male,Direct,6,L001,201301,29,2,D2
3163,2364641,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D8
3164,2364642,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D19
3165,2364643,No,2,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,24,2,D21
3166,2364644,No,2,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,24,2,D18
3167,2364645,No,3,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,24,2,D12
3168,2364646,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D21
3169,2364647,No,3,30,E0,42.86,42.86,0,No,No,Female,Direct,0,L001,201301,23,2,D8
3170,2364648,No,3,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D22
3171,2364649,No,10,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D13
3172,2364650,No,2,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D1
3173,2364651,No,2,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,22,2,D16
3174,2364652,No,3,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,24,2,D23
3175,2364653,No,2,30,E0,42.86,42.86,0,No,No,Male,Direct,0,L001,201301,23,2,D13
